V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
0.9676296337887093,0.946666670234307,0.9296240643002933,0.9364655207971047,0.9428455325646129,0.9588965555717205,0.9200000046537473,0.950145990309054,0.9483200051784515,0.9534751823607911,0.9186986352074636,0.9526530662361457,0.9490647541104461
0.901680676626558,0.9135772396878499,0.9031896596324855,0.899579837542622,0.8864655219789209,0.8927343809045851,0.9179000049829483,0.8876335939378229,0.8633600056171418,0.912000007390976,0.9304615447154412,0.8972656314726919,0.8816528980396996
0.9178846197632643,0.934426234882386,0.8876666704813639,0.9253225845675315,0.872835823849066,0.9398214327437537,0.9201666727662087,0.8975000051515443,0.9820339028107918,0.90527273199775,0.9320895587330433,0.9405555620237633,0.8758181869983673
0.9567647085470312,0.9955555602080293,0.9555223913335088,0.9932258100278916,0.9129824601767356,0.9555000036954879,0.9188709715681691,0.89612903614198,0.948750005569309,0.9923728850938506,0.9867187533527613,0.9985714325947421,0.9525000061839819
0.9905208370958766,0.9697802227277023,0.9652000030875206,0.959583337418735,0.958389834832337,0.998817208954083,0.9551612936681316,0.9737078698163621,0.9895890457172917,0.9693000051379204,0.9632558171139207,0.9131428622064136,0.966923082104096
0.9506153879257349,0.978740160155484,0.9671014525752136,0.9567441887171694,0.9676691773242521,0.9446666713114138,0.93556451917656,0.9377692341804504,0.966216219840823,0.9154128484222868,0.9505691104303531,0.9439534930757774,0.9717647111152902
0.9392783543498245,0.9446226448382972,0.9761052661820462,0.9404761930306752,0.8928048828753029,0.9122222261597411,0.9140384650001159,0.9615384667784304,0.9578640805286112,0.9542574292362327,0.964545460361423,0.9097000041604042,0.9460714334355933
1.0139622671424218,0.9844642882900578,0.9756338054865179,0.9141269865490141,0.969545457850803,0.9567187535576522,0.9154794550921819,0.9560317510650271,0.9667307745951873,0.9169697016477585,1.0010000045100849,0.9353571464972836,0.9892857181174415
0.954226807220695,0.952361113495297,0.9643421098589897,0.9582978759674315,0.9685294146046919,0.9981707352690581,0.9619791706403097,0.9198809564113617,0.9574000051617623,0.9808974399780616,0.951818185193198,1.0006097606042537,0.9770512882715616
0.970378790615183,0.9683703736022666,0.9777118682356204,0.9911200029850006,0.9841780860538352,0.9815126093996673,0.9330000042915344,0.9523076956088726,0.956825399446109,0.964722226270371,0.9321538510230871,0.947521371464444,0.9808571470635278
0.8542857184296563,0.9857894762566215,0.9400000023841858,0.984137933829735,0.879565223403599,0.944705885999343,1.020000003955581,0.9970370420703182,0.9624000036716461,0.8742857178052267,1.0641176525284262,0.9896153864952234,1.0050000056624413
0.0,0.0,1.0,0.0,0.6700000166893005,0.8350000083446503,0.0,0.0,0.0,1.0,0.3400000035762787,0.0,1.2400000095367432
