V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
1.0138516165466285,0.9326200166058446,0.8713477331416396,0.8206871812466684,0.7823870112060369,0.745680893852985,0.7070826247192016,0.666780087450532,0.6352873734306737,0.6072231674295026,0.5773866410493328,0.548623418889301,0.5210296620544352
1.0065765255593173,0.9289671169813442,0.8701368106193963,0.8227210171575551,0.7799079921437827,0.7411344902735513,0.7025266014753637,0.6751044078047742,0.6429722371735218,0.6125442029933484,0.5851548118870734,0.5571837742029142,0.5310208812294598
0.9799392922418616,0.9036003374417656,0.843870151855843,0.7959578416286693,0.7494165263215667,0.706283305134329,0.6720573356026441,0.6382377739788408,0.6075008431823318,0.5766998312814541,0.5525615513915256,0.5211079257221588,0.4986509274559419
0.9915770547837993,0.9043438467089818,0.8314757311799169,0.7762444842379089,0.731400555397869,0.695808138420419,0.6617617254644818,0.6294933810923263,0.597104101983791,0.5664405948171202,0.5420068639142901,0.5165582613233848,0.495004085689956
1.0000119306652153,0.9178806941451226,0.8610498913331462,0.8080748371735473,0.7597939258158498,0.7092863336694376,0.6721702816304216,0.6389381773693087,0.6098524940250656,0.5867201730257421,0.556874186214698,0.532667027921729,0.5051117133684537
0.989949634067959,0.9076138677142126,0.8506364954925094,0.8007832108898918,0.760935765558541,0.7226182473764966,0.6853532838836367,0.6544072986360177,0.6246591234483151,0.592659123484861,0.5695204373447728,0.5456927001230201,0.5218138680942901
0.9928896882631582,0.9132334133022004,0.8476968424530219,0.8013848921077119,0.7560311752147407,0.7229166668605247,0.6857663869223506,0.6514798162399317,0.6241526778781419,0.5952547960963062,0.5674170662539539,0.5399550357319826,0.5155965225573043
0.980343055855489,0.9123798471473881,0.8622323495685007,0.8050778912794602,0.7627527337418829,0.7212993033603204,0.6821511427337538,0.6421146825286858,0.611146833808129,0.5856446792520669,0.5537703008220256,0.5300082854771005,0.5088233335013417
1.014281510500591,0.9154291317947556,0.864527954793955,0.81842447275569,0.7692962235192412,0.7360924470337503,0.6985801862910858,0.6593023539005124,0.6280922018710474,0.5925404606414424,0.5658472288356999,0.5414982832700577,0.5168673366197678
1.015892210666949,0.9323398896561164,0.8672470493038441,0.8209189611152224,0.7767175450613305,0.7316577496873193,0.6961030682515175,0.6671117228339335,0.6359205348072772,0.6070739571321653,0.5755617620023356,0.5477277729625101,0.5245389453413142
0.9860996645493731,0.9125443220711534,0.8609391474988353,0.7997460471083302,0.7456636320992369,0.7022616196777198,0.6720076666990492,0.6393914712351092,0.6008864398545907,0.5711787252606146,0.5471250594606526,0.5264781979209407,0.49999520782101053
1.0838888844268189,1.0838888844268189,1.0838888844268189,0.9555555542724,0.9555555542724,0.7622222198794285,0.5072222246478001,0.5072222246478001,0.5072222246478001,0.5072222246478001,0.4250000013659398,0.32611111406650806,0.32611111406650806
