V0,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12
12.103746397694524,13.92235609103079,14.334470989761092,12.88318144159072,13.21143445789338,12.853888708102831,13.87645478961504,13.041643218908272,13.03856704857189,13.514052222443691,12.936288088642659,14.921576939381094,
12.103746397694524,11.646586345381525,10.443686006825939,11.764705882352942,10.6361061035282,11.031565245688252,11.623396001193674,11.972425436128306,12.473777634339196,11.720151484951167,11.772853185595569,12.84442560406952,
6.628242074927954,5.4886211512717535,4.300341296928328,6.379453189726595,6.077774916301829,5.8249267816465995,5.207400775887795,6.148002250984806,5.6963046635468775,6.2587203508072555,5.706371191135734,6.104281475201357,
6.051873198847262,6.024096385542169,6.143344709897611,6.255178127589064,5.897501931496266,6.052717214448422,5.505819158460161,5.754079909960608,6.5999677263191865,7.195535180386686,6.260387811634349,5.807545570156846,
11.239193083573488,9.772423025435074,10.034129692832764,9.693454846727423,9.78624774658769,10.087862024080703,9.937332139659803,9.637028700056275,9.35936743585606,8.491130157464621,9.418282548476455,8.944467994913099,
14.121037463976945,13.788487282463185,15.7679180887372,13.214581607290803,13.237187741437033,13.049137650504393,14.339003282602208,12.97129994372538,13.603356462804582,13.354594379111022,14.681440443213296,14.752013565069944,
9.221902017291066,8.96921017402945,10.102389078498293,10.770505385252692,11.022405356682977,9.453302961275627,9.982094897045657,10.15756893640968,9.633693722769081,10.344827586206897,9.833795013850416,10.00423908435778,
5.475504322766571,5.35475234270415,6.21160409556314,5.923777961888981,6.850373422611383,6.736088512853889,6.057893166219039,6.415306696679798,6.616104566725835,6.1590591987243375,6.232686980609419,4.705383637134379,
10.086455331412104,10.174029451137885,8.464163822525597,8.11930405965203,8.524336852948752,9.144158802473154,8.355714712026261,8.27236916150816,8.05228336291754,8.072553318716365,7.977839335180056,6.994489190334888,
10.086455331412104,12.048192771084338,11.80887372013652,12.510356255178127,12.696368787020345,13.276928083306215,12.846911369740376,13.238604389420372,12.63514603840568,12.656966314530596,13.01939058171745,11.911827045358203,
2.881844380403458,2.8112449799196786,2.3890784982935154,2.444076222038111,2.0087561164048418,2.4243410348193946,2.2082960310355118,2.3916713562183456,2.29143133774407,2.2124775762407816,2.160664819944598,3.009749894022891,
0.0,0.0,0.0,0.041425020712510356,0.05150656708730363,0.06508298080052066,0.05968367651447329,0.0,0.0,0.019932230416583617,0.0,0.0,
